trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
460053.0,,639035000000.0,,,8905.22,,,,,,,-76.592203,-171.500993,293612.0,,,-76.579197,-171.497412,,-3.49e+18
368972.0,,6512050000000000.0,,,4704.01,,,,,,,14.589025,48.524289,183704.0,,,14.580221,48.526192,1.0,-6.24e+17
248109.0,,379218000000000.0,,,5217.03,,,,,,,-61.911643,-69.622929,237200.0,,,-61.923696,-69.620459,1.0,2.44e+18
994469.0,,38754900000000.0,,,8644.51,,,,,,,-20.416456,-90.127777,228612.0,,,-20.407871,-90.138545,1.0,2.63e+18
925784.0,,4.6104e+18,,,400.77,,,,,,,-32.3497715,178.492233,526093.0,,,-32.335585,178.476859,0.0,2.14e+18
348785.0,,5439640000000000.0,,,7321.94,,,,,,,-22.1347455,-146.642501,28082.0,,,-22.141529,-146.64904,0.0,
,,2288120000000000.0,,,8235.11,,,,,,,-11.5573575,-152.666344,395002.0,,,-11.543799,-152.655852,1.0,4.53e+18
668141.0,,180036000000000.0,,,2907.28,,,,,,,-9.4018835,-127.764176,122078.0,,,-9.393231,-127.758295,0.0,2.74e+17
791723.0,,,,,442.6,,,,,,,9.5092065,-147.048882,370285.0,,,9.51014,-147.04357,,-8.53e+18
364773.0,,4.13642e+18,,,3596.22,,,,,,,-81.029917,,134622.0,,,-81.033439,69.004236,0.0,-5.72e+18
912903.0,,675978000000.0,,,4872.56,,,,,,,-86.4262165,121.085224,575693.0,,,-86.423022,121.093322,0.0,1.04e+18
895675.0,,675915000000.0,,,8304.99,,,,,,,-63.833627,164.601996,299715.0,,,-63.842864,,0.0,1.87e+18
240570.0,,60433812231.0,,,5144.06,,,,,,,32.0196445,124.681645,221271.0,,,32.023341,124.691415,0.0,-5.85e+18
122404.0,,6011130000000000.0,,,3743.56,,,,,,,-24.631959,-135.430902,192909.0,,,-24.620709,-135.425912,0.0,-1.04e+18
362324.0,,30586000000000.0,,,9189.97,,,,,,,-34.018231,9.702376,536042.0,,,-34.006219,9.695861,1.0,7.91e+18
279371.0,,60470403951.0,,,5209.38,,,,,,,57.021159,-136.69345,720496.0,,,57.014192,-136.675493,1.0,-4.79e+18
,,4760710000000000.0,,,456.21,,,,,,,-17.5304355,66.244863,677080.0,,,-17.544838,66.237878,1.0,-1.59e+18
183745.0,,,,,1396.5,,,,,,,73.2030525,-145.196266,573978.0,,,73.202638,-145.188114,1.0,2.97e+18
379857.0,,6011810000000000.0,,,6476.68,,,,,,,48.105687,-156.109001,677727.0,,,48.101764,-156.100449,1.0,-5.13e+18
131431.0,,180069000000000.0,,,8085.46,,,,,,,-17.889739,-160.952469,,,,-17.877013,-160.950169,1.0,2.83e+18
132113.0,,4697120000000000.0,,,7184.53,,,,,,,19.5254685,125.140296,592566.0,,,19.545326,125.142605,0.0,5.03e+18
165926.0,,676180000000.0,,,7493.61,,,,,,,-44.4567365,,635198.0,,,-44.473411,-37.98149,0.0,4.83e+18
205145.0,,676392000000.0,,,8351.89,,,,,,,-74.784024,-50.237095,325608.0,,,-74.774943,-50.21992,0.0,-3.65e+18
306359.0,,373090000000000.0,,,3994.42,,,,,,,24.888214,134.169006,213571.0,,,24.892997,134.165852,1.0,-2.79e+18
882050.0,,6011280000000000.0,,,8831.2,,,,,,,36.882044,-32.885718,852216.0,,,36.880111,-32.874791,1.0,4.65e+18
766541.0,,4416480000000000.0,,,442.45,,,,,,,74.465897,-69.805815,501931.0,,,74.455758,-69.797931,0.0,8.22e+18
970885.0,,4182470000000000.0,,,730.08,,,,,,,13.0740245,75.404406,,,,13.066055,75.408824,1.0,3.18e+18
671451.0,,378478000000000.0,,,7113.62,,,,,,,-73.8224435,-30.670454,938593.0,,,-73.82949,-30.675179,0.0,5.69e+18
256538.0,,4401470000000000.0,,,7355.83,,,,,,,-22.226244,57.428629,862864.0,,,-22.208116,57.41823,1.0,1.14e+18
791454.0,,4600110000000.0,,,,,,,,,,-17.540023,-61.401023,107082.0,,,-17.55608,-61.393494,0.0,-4.99e+18
,,577103000000.0,,,5769.89,,,,,,,68.489828,152.766407,94877.0,,,68.484727,152.7695,,-2.44e+18
469719.0,,6011700000000000.0,,,3643.39,,,,,,,-44.592431,105.728509,978126.0,,,-44.594411,105.71929,,-2.78e+18
641532.0,,502052000000.0,,,6937.82,,,,,,,32.1761495,17.02621,957256.0,,,32.178135,17.023112,0.0,4.19e+18
103714.0,,4674780000000000.0,,,5742.23,,,,,,,83.033419,,217652.0,,,83.020049,21.8861,0.0,4e+18
234463.0,,3515310000000000.0,,,561.58,,,,,,,60.3233835,154.717133,630736.0,,,60.336715,154.706615,0.0,1.34e+18
319711.0,,3530440000000000.0,,,,,,,,,,-69.9162755,-150.262992,532986.0,,,-69.93419,,0.0,3.35e+18
340782.0,,3583560000000000.0,,,,,,,,,,13.6087515,158.377934,516918.0,,,13.597593,158.395362,,-1.48e+16
926920.0,,6580690000000000.0,,,5814.94,,,,,,,72.785432,-158.901142,495915.0,,,72.795856,-158.894931,0.0,-4.82e+18
,,5374070000000000.0,,,4811.79,,,,,,,52.670846,40.930961,297793.0,,,52.683514,40.950747,0.0,
675758.0,,565046000000.0,,,6402.76,,,,,,,44.4492085,-86.080988,337879.0,,,44.440715,-86.077762,,-7.77e+18
423415.0,,,,,,,,,,,,-61.1688565,92.207742,544917.0,,,-61.166062,92.193782,0.0,-8.21e+18
165926.0,,676180000000.0,,,7493.61,,,,,,,-44.4567365,,635198.0,,,-44.473411,-37.98149,0.0,4.83e+18
146952.0,,4520510000000000.0,,,9195.24,,,,,,,-89.6442875,-26.624657,319021.0,,,-89.628288,-26.639101,1.0,7.12e+18
348785.0,,5439640000000000.0,,,7321.94,,,,,,,-22.1347455,-146.642501,28082.0,,,-22.141529,-146.64904,0.0,
706180.0,,4604770000000.0,,,9401.46,,,,,,,-47.1760295,89.537494,114169.0,,,-47.157786,89.554979,0.0,
807315.0,,4590700000000000.0,,,8817.31,,,,,,,72.501924,-28.707486,233543.0,,,72.489787,-28.711848,0.0,7.42e+18
574661.0,,343426000000000.0,,,,,,,,,,-32.180754,,301281.0,,,-32.186037,,0.0,
211380.0,,36525000000000.0,,,8794.44,,,,,,,-17.6019105,-26.307207,20453.0,,,-17.602749,-26.305869,1.0,-8.66e+18
592333.0,,4632040000000.0,,,2896.95,,,,,,,-0.3795905,-173.249563,,,,-0.378031,-173.239421,1.0,-2.23e+18
341531.0,,30191600000000.0,,,959.52,,,,,,,-16.1713475,94.061334,304220.0,,,-16.171532,94.041612,1.0,-6.98e+18
327023.0,,6011590000000000.0,,,2673.32,,,,,,,-51.9018605,-24.404528,512088.0,,,-51.904565,-24.420929,,
447071.0,,378837000000000.0,,,2989.01,,,,,,,27.1675285,50.961227,,,,27.170304,50.971141,1.0,-8.36e+18
429986.0,,374581000000000.0,,,,,,,,,,62.0820765,-162.431613,611952.0,,,62.08655,-162.420447,1.0,5.12e+18
241727.0,,2706360000000000.0,,,3718.96,,,,,,,46.9666645,-89.953993,579754.0,,,46.96318,-89.936198,1.0,2.48e+18
617368.0,,60447863972.0,,,6880.46,,,,,,,70.479087,24.904624,984153.0,,,70.469545,,0.0,6.15e+18
542747.0,,180099000000000.0,,,1997.86,,,,,,,,33.6808,544992.0,,,-36.847699,33.697866,0.0,5.77e+18
194941.0,,4.05572e+18,,,,,,,,,,,-86.105888,671453.0,,,41.098969,-86.103745,0.0,3.95e+18
,,213138000000000.0,,,9273.95,,,,,,,-56.8661645,-3.068797,681308.0,,,-56.87226,-3.065691,0.0,5.29e+18
813386.0,,30531800000000.0,,,1832.31,,,,,,,34.8691555,178.654543,147552.0,,,34.866558,178.647336,0.0,-5.83e+18
711726.0,,582277000000.0,,,7464.69,,,,,,,,72.254608,240402.0,,,76.086618,72.242579,0.0,-5.33e+18
225440.0,,347702000000000.0,,,5501.76,,,,,,,4.4299565,-70.81021,881203.0,,,4.421967,-70.812156,1.0,-7.61e+18
197706.0,,676397000000.0,,,9729.84,,,,,,,-87.38063,175.741063,7943.0,,,-87.391079,175.721242,1.0,-8.31e+18
910046.0,,3592120000000000.0,,,2387.43,,,,,,,69.58186,-96.295281,44555.0,,,69.60044,-96.283205,0.0,
642043.0,,376925000000000.0,,,4581.64,,,,,,,74.4170105,144.232141,765511.0,,,74.407159,144.236617,0.0,-7.99e+18
130325.0,,2258710000000000.0,,,2757.23,,,,,,,-58.619038,40.449453,468509.0,,,-58.632709,40.455982,0.0,-8.37e+18
923782.0,,502044000000.0,,,4464.46,,,,,,,72.771958,-169.335839,654547.0,,,72.758698,-169.340416,1.0,-7.8e+18
,,4666800000000000.0,,,919.71,,,,,,,-42.941099,81.014215,947044.0,,,-42.95731,81.000185,1.0,-1.04e+18
998930.0,,,,,4186.86,,,,,,,-69.0165545,-24.513052,982105.0,,,-69.02399,,0.0,8.35e+18
502996.0,,,,,8665.24,,,,,,,59.3852425,-176.857351,138672.0,,,59.36964,-176.859128,1.0,
,,4494460000000000.0,,,2840.19,,,,,,,13.4075115,,706247.0,,,13.408683,140.478461,1.0,3.08e+18
760957.0,,4024200000000.0,,,,,,,,,,35.441113,127.285476,524267.0,,,35.444851,127.293788,1.0,-9.01e+18
932881.0,,30063600000000.0,,,5890.18,,,,,,,-31.6492195,124.044717,780039.0,,,-31.633527,124.036233,0.0,8.39e+18
121508.0,,4764610000000.0,,,6416.88,,,,,,,7.775268,-133.493176,986548.0,,,,,1.0,-2.15e+18
129175.0,,4.23224e+18,,,424.9,,,,,,,-33.654657,137.552374,462989.0,,,-33.642247,137.561021,1.0,-4.92e+18
615738.0,,579936000000.0,,,6252.41,,,,,,,39.0867415,-118.413712,732443.0,,,39.089594,-118.410602,1.0,-5.05e+18
974966.0,,3538380000000000.0,,,874.24,,,,,,,-83.149623,-123.06639,291484.0,,,-83.140506,-123.068723,1.0,-7.11e+18
667592.0,,36215400000000.0,,,9141.66,,,,,,,-71.4499215,148.926399,478527.0,,,,148.912493,,6.6e+18
391018.0,,378094000000000.0,,,9861.9,,,,,,,,66.993986,178787.0,,,55.459155,,1.0,-4.04e+18
227863.0,,3552650000000000.0,,,3741.05,,,,,,,66.5140685,49.010375,783049.0,,,66.513214,49.017556,0.0,-6.38e+18
748043.0,,3535110000000000.0,,,3167.64,,,,,,,21.40751,0.453723,255371.0,,,21.403584,0.444523,1.0,
193329.0,,4185350000000000.0,,,8765.5,,,,,,,50.50128,39.785044,757219.0,,,50.485788,39.771681,1.0,2.23e+18
,,341176000000000.0,,,1569.14,,,,,,,-65.161013,49.234441,114095.0,,,-65.17826,49.221029,1.0,-4.15e+18
962128.0,,2261730000000000.0,,,3409.81,,,,,,,,64.746301,366098.0,,,-8.012901,64.734891,1.0,-5.43e+18
451465.0,,6561740000000000.0,,,4141.3,,,,,,,-38.2313865,,293840.0,,,-38.225452,-102.391225,0.0,9.23e+17
,,3511940000000000.0,,,4086.96,,,,,,,89.6094415,16.851482,18155.0,,,89.590678,16.858577,1.0,3.16e+18
775476.0,,4.12477e+18,,,5201.98,,,,,,,84.272061,-127.070182,1341.0,,,84.279816,-127.08589,0.0,4.5e+18
738792.0,,3591090000000000.0,,,,,,,,,,-42.0853325,-136.372066,512919.0,,,-42.07118,-136.363069,,3.51e+18
,,4017150000000000.0,,,7990.9,,,,,,,,-99.826273,747429.0,,,86.945873,-99.840846,1.0,-1.86e+18
424686.0,,4.44534e+18,,,,,,,,,,85.7824015,33.958861,139293.0,,,85.776456,33.952646,0.0,
182515.0,,2571170000000000.0,,,7414.37,,,,,,,,158.170306,515091.0,,,-77.832759,158.161404,0.0,-5.71e+18
379857.0,,6011810000000000.0,,,6476.68,,,,,,,48.105687,-156.109001,677727.0,,,48.101764,-156.100449,1.0,-5.13e+18
598001.0,,3569690000000000.0,,,5024.72,,,,,,,,49.253722,368133.0,,,14.137595,49.239615,0.0,6.71e+18
,,374830000000000.0,,,8920.08,,,,,,,20.1543935,44.315771,507012.0,,,20.152981,44.30613,1.0,-7.24e+18
398326.0,,4.96074e+18,,,2398.56,,,,,,,-79.09719,-15.957555,109107.0,,,-79.096867,-15.94687,,7.91e+18
762157.0,,2268520000000000.0,,,1303.03,,,,,,,-62.9722575,173.151183,420229.0,,,-62.968714,173.147154,1.0,6.14e+18
,,503863000000.0,,,7957.81,,,,,,,-53.3562985,-40.098344,,,,-53.354463,,1.0,3.61e+18
604252.0,,2620190000000000.0,,,6122.11,,,,,,,-74.7056785,-73.35833,39817.0,,,-74.70021,-73.363688,1.0,
202508.0,,5548680000000000.0,,,6542.01,,,,,,,17.8858065,,191028.0,,,17.875052,-29.137153,0.0,-7.14e+18
659558.0,,213146000000000.0,,,6018.54,,,,,,,70.464916,174.938695,390641.0,,,70.475684,174.945137,1.0,
137589.0,,4721370000000000.0,,,7010.6,,,,,,,-27.9931835,-81.484684,595801.0,,,-28.011238,-81.485542,1.0,4.73e+18
671451.0,,378478000000000.0,,,7113.62,,,,,,,-73.8224435,-30.670454,938593.0,,,-73.82949,-30.675179,0.0,5.69e+18
444546.0,,,,,9142.48,,,,,,,,-172.986263,355423.0,,,-70.476136,,0.0,-3.33e+18
648033.0,,4933630000000000.0,,,,,,,,,,-14.9972415,77.747655,841202.0,,,-15.013236,77.751369,0.0,4.45e+18
586378.0,,3550770000000000.0,,,1149.95,,,,,,,-68.5700725,-25.218484,868094.0,,,-68.572433,-25.212044,0.0,-8.37e+18
125736.0,,4729600000000.0,,,774.15,,,,,,,61.2310605,,732559.0,,,61.247111,25.391907,,-6.6e+18
560418.0,,4.50622e+18,,,1515.22,,,,,,,82.4485675,-61.784379,961083.0,,,82.439559,-61.801596,1.0,1.03e+18
316770.0,,3506670000000000.0,,,6964.27,,,,,,,76.72399,-122.232989,234494.0,,,76.73054,-122.23629,0.0,3.15e+18
832404.0,,38062600000000.0,,,1073.92,,,,,,,-55.5320585,42.529231,801043.0,,,-55.527141,42.528923,1.0,6.52e+18
,,4256560000000000.0,,,5574.08,,,,,,,17.0293195,-10.534871,747684.0,,,17.018612,,0.0,
375490.0,,4.28834e+18,,,3956.8,,,,,,,-47.6051255,24.50032,,,,-47.614639,,1.0,-3.67e+18
549407.0,,4.28169e+18,,,7893.31,,,,,,,-68.408901,37.870611,201798.0,,,-68.394448,37.865551,1.0,-1.72e+18
393516.0,,4613220000000.0,,,8250.53,,,,,,,86.6255825,-43.427319,391762.0,,,86.610597,-43.420373,1.0,-3.01e+18
,,4107350000000000.0,,,3171.49,,,,,,,28.479168,-9.643644,291120.0,,,28.479125,,1.0,-4.12e+18
417081.0,,30521500000000.0,,,2537.69,,,,,,,53.765668,-175.832623,556214.0,,,53.749681,-175.820782,0.0,-8.84e+18
698971.0,,4.44762e+18,,,7391.58,,,,,,,62.558773,-65.773914,21235.0,,,62.573453,-65.789444,0.0,-3.46e+18
578568.0,,6011360000000000.0,,,246.6,,,,,,,-49.282388,-110.991343,,,,-49.263048,-110.995669,0.0,-2.1e+18
670072.0,,3507850000000000.0,,,2266.55,,,,,,,-48.317118,-24.209989,333286.0,,,,-24.190722,0.0,-7.74e+18
671451.0,,378478000000000.0,,,7113.62,,,,,,,-73.8224435,-30.670454,938593.0,,,-73.82949,-30.675179,0.0,5.69e+18
695915.0,,3576550000000000.0,,,2824.77,,,,,,,-33.015286,-125.215939,277503.0,,,-33.000638,,1.0,-1.03e+18
863286.0,,180041000000000.0,,,5843.22,,,,,,,-37.543123,37.972625,767005.0,,,-37.559066,37.954343,1.0,4.58e+18
111240.0,,6011610000000000.0,,,2477.04,,,,,,,-11.7833105,-149.082575,428561.0,,,-11.797247,-149.081481,0.0,2.58e+18
934783.0,,6592210000000000.0,,,8122.31,,,,,,,67.7368755,-1.104518,45264.0,,,67.746948,-1.094558,0.0,8.28e+18
230240.0,,588759000000.0,,,4122.24,,,,,,,24.0621275,-157.790371,965326.0,,,24.080841,-157.806183,1.0,6.28e+18
785768.0,,,,,4442.05,,,,,,,87.826163,-139.122023,751192.0,,,87.841539,,1.0,5.24e+18
889502.0,,30262700000000.0,,,440.36,,,,,,,19.4012655,-141.738538,51522.0,,,19.391142,-141.730967,1.0,2.62e+18
222840.0,,180024000000000.0,,,5450.89,,,,,,,15.921871,70.321637,599679.0,,,15.918886,70.338747,1.0,2.01e+18
601195.0,,639016000000.0,,,,,,,,,,68.310311,-160.719777,601060.0,,,68.309232,-160.703672,0.0,2.53e+18
,,3546220000000000.0,,,488.77,,,,,,,-9.3469045,-39.918945,309899.0,,,-9.360966,-39.915494,0.0,-8.18e+16
360497.0,,340005000000000.0,,,3366.77,,,,,,,-53.290189,40.669156,636672.0,,,-53.309705,40.649725,1.0,
216136.0,,3566200000000000.0,,,243.49,,,,,,,9.7534855,,959752.0,,,9.772634,-32.916994,1.0,-4.74e+18
871494.0,,4.64178e+18,,,8325.21,,,,,,,79.008658,-178.026251,661341.0,,,79.003469,,1.0,4.9e+18
605635.0,,4.79821e+18,,,,,,,,,,-82.577508,-151.856936,924924.0,,,-82.571059,-151.869141,0.0,8.33e+18
807528.0,,,,,9269.47,,,,,,,-24.5214635,-153.887098,665569.0,,,-24.52626,-153.879791,0.0,-3.39e+18
890582.0,,4834530000000000.0,,,485.12,,,,,,,13.0996585,-23.058285,747188.0,,,13.11187,-23.057693,1.0,5.34e+18
625562.0,,639090000000.0,,,5765.83,,,,,,,42.7118645,-155.29331,371074.0,,,42.726808,-155.276611,0.0,-1.36e+18
430702.0,,3567280000000000.0,,,4161.05,,,,,,,-53.455453,56.605611,831320.0,,,-53.464004,56.591942,0.0,-8.44e+18
531635.0,,213172000000000.0,,,9547.41,,,,,,,34.3534255,5.933311,583360.0,,,,5.92808,1.0,2.31e+18
339277.0,,3515580000000000.0,,,206.85,,,,,,,-14.433339,27.97438,299934.0,,,-14.453333,27.957699,0.0,-5.79e+18
820647.0,,4693460000000.0,,,5985.93,,,,,,,-30.4417065,-6.922077,543675.0,,,-30.442958,-6.93509,0.0,1.94e+18
940053.0,,4069590000000000.0,,,5071.57,,,,,,,7.783432,-27.734907,66013.0,,,7.773381,-27.715219,0.0,3.32e+16
784999.0,,6508130000000000.0,,,,,,,,,,54.5875275,-5.338438,,,,54.567688,-5.351444,,-6.06e+17
821278.0,,,,,4905.0,,,,,,,-22.6240155,-51.267523,,,,-22.643065,-51.285859,0.0,-9.14e+18
627402.0,,,,,6166.86,,,,,,,60.1012205,70.469931,541907.0,,,60.101962,70.477302,,8.7e+18
189412.0,,370144000000000.0,,,2175.6,,,,,,,31.237814,-64.316943,662226.0,,,31.24914,-64.334534,1.0,-4.4e+18
650746.0,,3539460000000000.0,,,5995.21,,,,,,,-42.5345125,157.614617,105927.0,,,-42.543094,157.61746,0.0,-9.04e+18
252649.0,,4879850000000000.0,,,3620.4,,,,,,,28.0937075,158.797847,995948.0,,,28.079614,158.786296,1.0,4.88e+18
807786.0,,6552320000000000.0,,,,,,,,,,74.041514,-29.693546,59703.0,,,74.031166,-29.676995,,-1.22e+18
964995.0,,3526830000000000.0,,,8233.98,,,,,,,30.87089,7.810429,5020.0,,,30.878808,7.802792,0.0,5.03e+18
196057.0,,5501140000000000.0,,,6083.8,,,,,,,-53.4348505,,368785.0,,,-53.434626,-99.204654,1.0,1.66e+18
719851.0,,4265290000000000.0,,,2666.1,,,,,,,40.981965,40.731949,914896.0,,,41.001381,,1.0,3.25e+18
189434.0,,4.20488e+18,,,2346.55,,,,,,,-89.5789235,-149.66704,763355.0,,,-89.567634,-149.677753,1.0,1.6e+18
718839.0,,345405000000000.0,,,162.91,,,,,,,-19.942271,124.97505,746011.0,,,-19.953676,124.956372,1.0,-4.39e+18
160030.0,,30563300000000.0,,,3766.58,,,,,,,,2.15007,191359.0,,,60.609356,,0.0,8.59e+17
806533.0,,4.36449e+18,,,1629.05,,,,,,,-6.816824,169.093455,759802.0,,,-6.797808,169.109367,1.0,9.69e+17
172074.0,,345991000000000.0,,,6996.92,,,,,,,-13.1012705,-177.226503,534785.0,,,-13.101649,-177.236274,0.0,8.44e+18
964404.0,,2720940000000000.0,,,4192.87,,,,,,,3.045978,12.518619,710552.0,,,3.059858,12.535427,0.0,
264241.0,,349379000000000.0,,,3428.6,,,,,,,-73.457173,-28.295567,376868.0,,,-73.444046,-28.283946,0.0,-4.66e+18
567766.0,,60448291777.0,,,752.82,,,,,,,10.25742,57.07254,55728.0,,,10.256418,57.072544,1.0,-1.96e+18
569556.0,,348724000000000.0,,,6146.4,,,,,,,-64.842522,-165.686445,987184.0,,,-64.859752,-165.699666,1.0,-5.78e+18
881886.0,,3572360000000000.0,,,1558.33,,,,,,,-85.822304,17.230889,564250.0,,,,17.229438,0.0,1.11e+18
242532.0,,4455850000000000.0,,,3563.99,,,,,,,-35.074268,-123.471412,,,,-35.07982,-123.460528,,9.21e+18
818154.0,,4458960000000.0,,,3400.51,,,,,,,-84.8313615,115.261117,525338.0,,,-84.824517,115.25441,0.0,8.51e+18
276777.0,,30009300000000.0,,,1617.69,,,,,,,52.819951,-91.213626,449942.0,,,52.819555,,0.0,9.27e+17
749378.0,,2238280000000000.0,,,9804.89,,,,,,,-52.391482,-98.366229,394530.0,,,-52.394982,-98.370112,1.0,-2.88e+18
341531.0,,30191600000000.0,,,959.52,,,,,,,-16.1713475,94.061334,304220.0,,,-16.171532,94.041612,1.0,-6.98e+18
126842.0,,4.0087e+18,,,271.41,,,,,,,75.1219065,89.292418,699220.0,,,75.119237,,0.0,-5.4e+18
715685.0,,676111000000.0,,,620.8,,,,,,,23.2564855,122.422743,843429.0,,,23.260517,,,5.11e+18
422854.0,,3530320000000000.0,,,246.54,,,,,,,,105.575826,299118.0,,,-33.730244,105.583813,1.0,1.06e+18
362769.0,,6011740000000000.0,,,704.36,,,,,,,47.230357,165.155904,786011.0,,,47.223695,,0.0,-4.8e+18
839892.0,,38509500000000.0,,,2568.42,,,,,,,5.1188755,14.297156,474599.0,,,5.12872,14.314402,,8.92e+18
681128.0,,375767000000000.0,,,8207.57,,,,,,,,26.394746,536239.0,,,86.294397,26.395283,1.0,1.83e+18
828339.0,,345633000000000.0,,,764.24,,,,,,,57.8736215,49.226846,,,,57.860925,49.216969,1.0,-8.49e+18
782247.0,,4136280000000.0,,,9513.99,,,,,,,43.6046265,-3.83238,714329.0,,,43.618941,-3.812569,0.0,-8.13e+18
970970.0,,,,,4346.33,,,,,,,,-26.465376,276638.0,,,24.399995,,0.0,1.03e+18
661188.0,,4196280000000.0,,,8781.0,,,,,,,18.8749325,172.178311,444096.0,,,18.861853,172.160089,0.0,3.79e+18
846687.0,,370932000000000.0,,,2293.72,,,,,,,-58.8149485,111.614307,522010.0,,,-58.833812,,1.0,-7.68e+18
391018.0,,378094000000000.0,,,9861.9,,,,,,,,66.993986,178787.0,,,55.459155,,1.0,-4.04e+18
207774.0,,4.78897e+18,,,8955.19,,,,,,,,-138.796934,914539.0,,,27.759945,-138.781013,0.0,4.47e+18
549407.0,,4.28169e+18,,,7893.31,,,,,,,-68.408901,37.870611,201798.0,,,-68.394448,37.865551,1.0,-1.72e+18
,,4511330000000.0,,,803.36,,,,,,,37.880554,-7.359702,507541.0,,,,-7.341517,,6.82e+17
530296.0,,2554500000000000.0,,,3110.03,,,,,,,4.535919,44.866804,190177.0,,,4.523972,44.86662,1.0,-6.78e+18
862112.0,,2269910000000000.0,,,167.23,,,,,,,-1.591012,-84.715017,907128.0,,,-1.588472,-84.699712,0.0,1.31e+18
242532.0,,4455850000000000.0,,,3563.99,,,,,,,-35.074268,-123.471412,,,,-35.07982,-123.460528,,9.21e+18
,,341176000000000.0,,,1569.14,,,,,,,-65.161013,49.234441,114095.0,,,-65.17826,49.221029,1.0,-4.15e+18
885243.0,,4542330000000.0,,,4462.77,,,,,,,-32.1372225,154.348505,739267.0,,,-32.117835,154.363942,1.0,6.28e+18
198850.0,,3522290000000000.0,,,1052.61,,,,,,,63.3450875,78.069162,903692.0,,,63.35927,78.086142,1.0,-1.68e+18
108104.0,,3528740000000000.0,,,6558.17,,,,,,,-43.2524065,-11.1642,226678.0,,,-43.271839,-11.154207,1.0,3.85e+18
936087.0,,4140000000000.0,,,2314.45,,,,,,,-14.3837165,62.369233,703268.0,,,-14.403626,62.375066,1.0,
144889.0,,676373000000.0,,,4770.55,,,,,,,-85.19427,-37.896751,936509.0,,,-85.199568,-37.891718,1.0,-8.22e+18
324267.0,,180019000000000.0,,,4826.28,,,,,,,6.244897,-163.153357,257113.0,,,6.226502,-163.134038,0.0,7.7e+18
515032.0,,4976380000000000.0,,,9454.24,,,,,,,60.3979055,-70.763255,293635.0,,,60.384216,-70.764618,1.0,-7.74e+18
737487.0,,6011700000000000.0,,,9141.65,,,,,,,-37.1240365,134.220804,460987.0,,,-37.116841,134.236321,0.0,8e+17
407760.0,,,,,6056.75,,,,,,,-83.135611,29.291631,567794.0,,,-83.130975,29.286293,0.0,-6.35e+18
494225.0,,2263850000000000.0,,,5572.69,,,,,,,-83.3616095,,822226.0,,,-83.374053,-51.974317,1.0,2.34e+18
412832.0,,4109060000000.0,,,4297.02,,,,,,,-60.340661,85.496325,,,,-60.349332,85.515214,0.0,-8.62e+18
189412.0,,370144000000000.0,,,2175.6,,,,,,,31.237814,-64.316943,662226.0,,,31.24914,-64.334534,1.0,-4.4e+18
532875.0,,213184000000000.0,,,2002.05,,,,,,,-19.7945555,88.45491,510719.0,,,-19.776668,88.45103,0.0,-8.69e+18
459633.0,,30439400000000.0,,,6518.48,,,,,,,19.703867,-32.658406,161161.0,,,19.702057,-32.659804,1.0,3.27e+18
624221.0,,4.03001e+18,,,1869.38,,,,,,,40.7194355,51.282005,532874.0,,,40.73385,,1.0,-8.46e+18
564043.0,,4.64193e+18,,,,,,,,,,72.605664,136.284539,166767.0,,,72.616019,136.281187,1.0,2.45e+18
652042.0,,4.56922e+18,,,7293.97,,,,,,,82.109083,-63.194746,804888.0,,,82.117448,,1.0,3.73e+18
618108.0,,343929000000000.0,,,2385.8,,,,,,,34.9090095,-46.395881,814833.0,,,34.923544,-46.402434,1.0,
234463.0,,3515310000000000.0,,,561.58,,,,,,,60.3233835,154.717133,630736.0,,,60.336715,154.706615,0.0,1.34e+18
474629.0,,4134510000000.0,,,5822.18,,,,,,,-62.2874275,172.477365,69992.0,,,-62.280967,172.494305,1.0,1.85e+17
150825.0,,6571230000000000.0,,,5268.76,,,,,,,-80.8017145,-117.181674,822093.0,,,-80.809912,-117.185206,1.0,-8.62e+17
673864.0,,4639270000000000.0,,,2365.62,,,,,,,51.581718,-137.919297,729924.0,,,51.57376,-137.936879,0.0,-1.2e+18
688703.0,,4.51496e+18,,,,,,,,,,-7.971871,-101.187916,652310.0,,,-7.966032,-101.198805,1.0,8.86e+18
515316.0,,4166310000000.0,,,8263.06,,,,,,,-83.1650575,,505263.0,,,-83.148276,136.345573,0.0,
158506.0,,,,,1602.65,,,,,,,15.414937,16.537969,849336.0,,,,16.54219,1.0,4.06e+18
440511.0,,4388740000000000.0,,,4960.38,,,,,,,44.445857,54.015798,797932.0,,,44.461123,54.02534,0.0,2.32e+18
717065.0,,4.33043e+18,,,4415.53,,,,,,,,-71.132912,,,,-37.710809,-71.132762,0.0,2.54e+17
998519.0,,2292270000000000.0,,,4810.47,,,,,,,-30.053611,83.874003,113791.0,,,-30.063738,83.888033,1.0,7.87e+18
369695.0,,4069850000000000.0,,,8573.45,,,,,,,56.141239,,211082.0,,,56.141899,75.2034,0.0,-1.87e+17
297885.0,,4463400000000.0,,,,,,,,,,52.4811925,118.755885,319006.0,,,52.468788,118.738781,1.0,8.92e+18
738792.0,,3591090000000000.0,,,,,,,,,,-42.0853325,-136.372066,512919.0,,,-42.07118,-136.363069,,3.51e+18
